species,lon,lat
Brotogeris tirica,-44.6632,-22.4568
Brotogeris tirica,-42.9848,-22.4586
Brotogeris tirica,-43.2186,-22.4588
Brotogeris tirica,-44.6066,-22.4592
Brotogeris tirica,-43.0934,-22.4622
Brotogeris tirica,-46.3087,-22.4638
Brotogeris tirica,-44.7525,-22.4657
Brotogeris tirica,-42.3095,-22.4687
Brotogeris tirica,-42.8603,-22.4796
Brotogeris tirica,-45.32,-22.48
Brotogeris tirica,-44.7043,-22.4823
Brotogeris tirica,-47.0727,-22.4841
Brotogeris tirica,-43.2638,-22.4861
Brotogeris tirica,-42.9135,-22.4884
Brotogeris tirica,-44.4889,-22.4888
Brotogeris tirica,-42.7246,-22.4922
Brotogeris tirica,-43.3775,-22.4925
Brotogeris tirica,-43.0413,-22.4927
Brotogeris tirica,-44.5733,-22.4938
Brotogeris tirica,-47.1644,-22.5044
Brotogeris tirica,-45.2779,-22.5061
Brotogeris tirica,-43.1828,-22.5094
Brotogeris tirica,-42.9864,-22.5136
Brotogeris tirica,-43.4316,-22.526
Brotogeris tirica,-43.0682,-22.5372
Brotogeris tirica,-44.7717,-22.5379
Brotogeris tirica,-46.4989,-22.5385
Brotogeris tirica,-43.2374,-22.5495
Brotogeris tirica,-43.486,-22.5507
Brotogeris tirica,-45.4,-22.56
Brotogeris tirica,-43.3155,-22.5644
Brotogeris tirica,-42.6218,-22.5764
Brotogeris tirica,-43.3986,-22.5791
Brotogeris tirica,-52.3,-22.5833
Brotogeris tirica,-44.6949,-22.5836
Brotogeris tirica,-43.2376,-22.5987
Brotogeris tirica,-47.8754,-22.5996
Brotogeris tirica,-47.3074,-22.6048
Brotogeris tirica,-44.8978,-22.6073
Brotogeris tirica,-45.8787,-22.6179
Brotogeris tirica,-52.1752,-22.6188
Brotogeris tirica,-44.6169,-22.6347
Brotogeris tirica,-46.7226,-22.6355
Brotogeris tirica,-42.3459,-22.6508
Brotogeris tirica,-45.855,-22.6592
Brotogeris tirica,-45.0017,-22.6606
Brotogeris tirica,-43.3013,-22.6691
Brotogeris tirica,-48.0118,-22.6701
Brotogeris tirica,-46.6736,-22.6746
Brotogeris tirica,-43.8918,-22.6771
Brotogeris tirica,-45.642,-22.6797
Brotogeris tirica,-48.115,-22.6845
Brotogeris tirica,-46.4987,-22.6845
Brotogeris tirica,-45.7324,-22.6875
Brotogeris tirica,-45.4819,-22.6894
Brotogeris tirica,-42.6296,-22.6942
Brotogeris tirica,-43.9376,-22.6954
Brotogeris tirica,-46.7701,-22.7108
Brotogeris tirica,-47.631,-22.7199
Brotogeris tirica,-45.4019,-22.7262
Brotogeris tirica,-47.5309,-22.7298
Brotogeris tirica,-45.59,-22.73
Brotogeris tirica,-46.4893,-22.7357
Brotogeris tirica,-44.6149,-22.7361
Brotogeris tirica,-47.0717,-22.7444
Brotogeris tirica,-43.5218,-22.7519
Brotogeris tirica,-45.4642,-22.7723
Brotogeris tirica,-43.462,-22.7787
Brotogeris tirica,-44.383,-22.7792
Brotogeris tirica,-47.3486,-22.7824
Brotogeris tirica,-45.6806,-22.7846
Brotogeris tirica,-43.3062,-22.7867
Brotogeris tirica,-44.2385,-22.7912
Brotogeris tirica,-44.0303,-22.7997
Brotogeris tirica,-45.5417,-22.8083
Brotogeris tirica,-47.1192,-22.8118
Brotogeris tirica,-47.0671,-22.8122
Brotogeris tirica,-46.5743,-22.8124
Brotogeris tirica,-42.1555,-22.8254
Brotogeris tirica,-43.5351,-22.8268
Brotogeris tirica,-45.8899,-22.8275
Brotogeris tirica,-47.022,-22.8337
Brotogeris tirica,-44.1995,-22.8371
Brotogeris tirica,-46.4994,-22.8496
Brotogeris tirica,-46.8865,-22.85
Brotogeris tirica,-45.2344,-22.851
Brotogeris tirica,-47.1518,-22.8529
Brotogeris tirica,-45.6708,-22.8536
Brotogeris tirica,-43.2391,-22.8538
Brotogeris tirica,-46.0776,-22.8618
Brotogeris tirica,-45.5458,-22.8695
Brotogeris tirica,-46.5407,-22.8753
Brotogeris tirica,-45.8311,-22.8772
Brotogeris tirica,-46.0277,-22.879
Brotogeris tirica,-43.75,-22.88
Brotogeris tirica,-47.0495,-22.8829
Brotogeris tirica,-46.3138,-22.8841
Brotogeris tirica,-43.3053,-22.8882
Brotogeris tirica,-43.4638,-22.8887
Brotogeris tirica,-46.9553,-22.8904
Brotogeris tirica,-46.7385,-22.8914
Brotogeris tirica,-49.9911,-22.8929
Brotogeris tirica,-44.184,-22.8969
Brotogeris tirica,-45.9568,-22.8987
Brotogeris tirica,-43.8545,-22.9009
Brotogeris tirica,-46.8259,-22.9022
Brotogeris tirica,-44.4171,-22.9028
Brotogeris tirica,-43.26,-22.9164
Brotogeris tirica,-45.4833,-22.917
Brotogeris tirica,-46.0052,-22.9214
Brotogeris tirica,-43.6913,-22.9231
Brotogeris tirica,-45.8917,-22.9237
Brotogeris tirica,-46.5659,-22.9263
Brotogeris tirica,-44.5728,-22.9273
Brotogeris tirica,-43.999,-22.9293
Brotogeris tirica,-46.2749,-22.9303
Brotogeris tirica,-45.5728,-22.9305
Brotogeris tirica,-42.4926,-22.9317
Brotogeris tirica,-46.6457,-22.9364
Brotogeris tirica,-45.6775,-22.9367
Brotogeris tirica,-43.2062,-22.938
Brotogeris tirica,-43.3543,-22.9382
Brotogeris tirica,-47.027,-22.9388
Brotogeris tirica,-46.7008,-22.9396
Brotogeris tirica,-45.9605,-22.9467
Brotogeris tirica,-44.3921,-22.9485
Brotogeris tirica,-49.9833,-22.95
Brotogeris tirica,-44.1476,-22.9528
Brotogeris tirica,-46.7667,-22.9542
Brotogeris tirica,-43.4867,-22.9602
Brotogeris tirica,-43.2735,-22.9613
Brotogeris tirica,-45.4765,-22.9621
Brotogeris tirica,-48.4127,-22.9626
Brotogeris tirica,-46.8191,-22.9678
Brotogeris tirica,-44.2695,-22.9695
Brotogeris tirica,-43.4376,-22.9697
Brotogeris tirica,-45.6444,-22.9735
Brotogeris tirica,-46.5342,-22.975
Brotogeris tirica,-44.436,-22.9756
Brotogeris tirica,-44.5492,-22.9779
Brotogeris tirica,-46.8671,-22.9825
Brotogeris tirica,-43.2314,-22.9886
Brotogeris tirica,-47.1672,-22.9958
Brotogeris tirica,-45.9362,-23.0028
Brotogeris tirica,-44.3317,-23.0052
Brotogeris tirica,-46.6419,-23.007
Brotogeris tirica,-43.4484,-23.0179
Brotogeris tirica,-45.5663,-23.0222
Brotogeris tirica,-44.5431,-23.0292
Brotogeris tirica,-46.0167,-23.0333
Brotogeris tirica,-44.6735,-23.0355
Brotogeris tirica,-46.4507,-23.0392
Brotogeris tirica,-50.0781,-23.0395
Brotogeris tirica,-46.3582,-23.0426
Brotogeris tirica,-44.5939,-23.0459
Brotogeris tirica,-46.4052,-23.0601
Brotogeris tirica,-46.5908,-23.0623
Brotogeris tirica,-47.1973,-23.0817
Brotogeris tirica,-44.742,-23.0917
Brotogeris tirica,-46.8723,-23.1033
Brotogeris tirica,-46.0059,-23.1049
Brotogeris tirica,-44.6907,-23.1089
Brotogeris tirica,-46.5548,-23.1169
Brotogeris tirica,-44.1889,-23.1284
Brotogeris tirica,-50.5667,-23.1333
Brotogeris tirica,-46.9344,-23.139
Brotogeris tirica,-44.8164,-23.1428
Brotogeris tirica,-46.2463,-23.1455
Brotogeris tirica,-46.877,-23.1499
Brotogeris tirica,-44.8705,-23.1524
Brotogeris tirica,-46.8043,-23.1535
Brotogeris tirica,-44.3276,-23.1558
Brotogeris tirica,-49.9829,-23.156
Brotogeris tirica,-47.0439,-23.1561
Brotogeris tirica,-44.711,-23.1582
Brotogeris tirica,-46.6014,-23.1602
Brotogeris tirica,-46.6924,-23.1615
Brotogeris tirica,-45.914,-23.163
Brotogeris tirica,-45.7905,-23.163
Brotogeris tirica,-44.1374,-23.1631
Brotogeris tirica,-44.2078,-23.1758
Brotogeris tirica,-46.5392,-23.1769
