species,lon,lat
Crax_blumenbachii,-40.0586,-19.1526
Crax_blumenbachii,-39.9517,-19.0728
Crax_blumenbachii,-43.9667,-20.0711
Crax_blumenbachii,-42.5758,-19.7064
Crax_blumenbachii,-42.205,-19.2719
Crax_blumenbachii,-40.1078,-18.9336
Crax_blumenbachii,-39.8,-18.2667
Crax_blumenbachii,-39.3333,-17.0667
Crax_blumenbachii,-39.2708,-16.8642
Crax_blumenbachii,-39.2833,-16.4667
Crax_blumenbachii,-39.0833,-15.1667
Crax_blumenbachii,-39.0935,-14.443
Crypturellus_tataupa,-40.0722,-19.3911
Crypturellus_tataupa,-40.2733,-19.8203
Crypturellus_tataupa,-40.0722,-19.3911
Crypturellus_tataupa,-40.2733,-19.8203
Crypturellus_tataupa,-40.6003,-19.9356
Crypturellus_tataupa,-54.8222,-22.6342
Crypturellus_tataupa,-54.5881,-25.5478
Crypturellus_tataupa,-37.0539,-8.4189
Crypturellus_tataupa,-38.2983,-7.9919
Crypturellus_tataupa,-54.4833,-27.8667
Crypturellus_tataupa,-53.9147,-28.3878
Crypturellus_tataupa,-47.1,-22.8167
Crypturellus_tataupa,-46.7899,-23.412
Crypturellus_tataupa,-47.2428,-23.9574
Crypturellus_tataupa,-46.8842,-23.1867
Crypturellus_tataupa,-47.0606,-22.9058
Crypturellus_tataupa,-46.8842,-23.1867
Crypturellus_tataupa,-47.56,-22.41
Crypturellus_tataupa,-46.63,-23.54
Crypturellus_tataupa,-48.12,-22.78
Crypturellus_tataupa,-47.06,-22.9
Crypturellus_tataupa,-45.41,-23.62
Crypturellus_tataupa,-46.93,-23.54
Crypturellus_tataupa,-48.12,-22.78
Crypturellus_tataupa,-38.1,-22.6333
Cuniculus_paca,-76.17,-0.62
Cuniculus_paca,-55.87,-1.77
Cuniculus_paca,-55.91,-13.05
Cuniculus_paca,-59.79,-13.66
Cuniculus_paca,-52.35,-14.67
Cuniculus_paca,-52.35,-14.7
Cuniculus_paca,-52.76,-15.71
Cuniculus_paca,-52.26,-15.89
Cuniculus_paca,-39.84,-18.36
Cuniculus_paca,-40.17,-19
Cuniculus_paca,-40.13,-19.07
Cuniculus_paca,-43.71,-19.17
Cuniculus_paca,-40.63,-19.53
Cuniculus_paca,-46.17,-19.7
Cuniculus_paca,-42.14,-19.79
Cuniculus_paca,-40.86,-19.8
Cuniculus_paca,-40.6,-19.94
Cuniculus_paca,-55.01,-2.31
Cuniculus_paca,-54.7,-2.44
Cuniculus_paca,-40.69,-20.05
Cuniculus_paca,-40.74,-20.06
Cuniculus_paca,-40.79,-20.06
Cuniculus_paca,-56.38,-20.24
Cuniculus_paca,-47.78,-20.51
Cuniculus_paca,-47.4,-20.54
Cuniculus_paca,-40.51,-20.66
Cuniculus_paca,-46.88,-21.59
Cuniculus_paca,-47.43,-22
Cuniculus_paca,-47.66,-22.12
Cuniculus_paca,-46.61,-22.29
Cuniculus_paca,-49.55,-22.29
Cuniculus_paca,-47.89,-22.39
Cuniculus_paca,-42.76,-22.4
Cuniculus_paca,-47.76,-22.42
Cuniculus_paca,-47.78,-22.42
Cuniculus_paca,-47.65,-22.73
Cuniculus_paca,-47.06,-22.9
Cuniculus_paca,-49.25,-23.02
Cuniculus_paca,-46.74,-23.28
Cuniculus_paca,-45.68,-23.39
Cuniculus_paca,-46.79,-23.53
Cuniculus_paca,-45.43,-23.6
Cuniculus_paca,-47.72,-23.81
Cuniculus_paca,-80.27,-3.83
Cuniculus_paca,-49.82,-5.7
Cuniculus_paca,-63.9,-8.76
Cuniculus_paca,-72.79,-8.94
Cuniculus_paca,-56.03,-9.88
Cuniculus_paca,-51.58,0.92
Cuniculus_paca,-51.6,0.92
Cuniculus_paca,-94.22,17.15
Cuniculus_paca,-96.34,18.15
Cuniculus_paca,-97.63,20.1
Cuniculus_paca,-97.91,20.21
Cuniculus_paca,-97.85,20.73
Cuniculus_paca,-72.7917,-8.9411
Cuniculus_paca,-51.5833,0.9167
Cuniculus_paca,-51.5958,0.9247
Cuniculus_paca,-76.1667,-0.6167
Cuniculus_paca,-40.511,-20.658
Cuniculus_paca,-40.7441,-20.0621
Cuniculus_paca,-40.7865,-20.0604
Cuniculus_paca,-40.6927,-20.0451
Cuniculus_paca,-40.6003,-19.9356
Cuniculus_paca,-40.8556,-19.8019
Cuniculus_paca,-40.6259,-19.5333
Cuniculus_paca,-40.1333,-19.0667
Cuniculus_paca,-40.1667,-19
Cuniculus_paca,-39.8442,-18.3553
Cuniculus_paca,-52.2567,-15.89
Cuniculus_paca,-52.7553,-15.7108
Cuniculus_paca,-52.35,-14.7
Cuniculus_paca,-52.3531,-14.6733
Cuniculus_paca,-59.7858,-13.6631
Cuniculus_paca,-55.9111,-13.0503
Cuniculus_paca,-56.0333,-9.8833
Cuniculus_paca,-56.3783,-20.2408
Cuniculus_paca,-94.2167,17.15
Cuniculus_paca,-96.3411,18.1475
Cuniculus_paca,-97.625,20.1047
Cuniculus_paca,-97.9106,20.2131
Cuniculus_paca,-97.8497,20.7322
Cuniculus_paca,-46.6119,-22.2858
Cuniculus_paca,-42.1392,-19.7897
Cuniculus_paca,-46.1714,-19.6961
Cuniculus_paca,-43.7144,-19.1689
Cuniculus_paca,-49.8167,-5.7
Cuniculus_paca,-55.0147,-2.3106
Cuniculus_paca,-55.8661,-1.7656
Cuniculus_paca,-54.6986,-2.4394
Cuniculus_paca,-80.2667,-3.8333
Cuniculus_paca,-42.7561,-22.4042
Cuniculus_paca,-63.9039,-8.7619
Cuniculus_paca,-47.7164,-23.8131
Cuniculus_paca,-45.4325,-23.5978
Cuniculus_paca,-46.7919,-23.5328
Cuniculus_paca,-45.6761,-23.3861
Cuniculus_paca,-46.7425,-23.2817
Cuniculus_paca,-49.25,-23.0167
Cuniculus_paca,-47.06,-22.9
Cuniculus_paca,-47.6489,-22.725
Cuniculus_paca,-47.7648,-22.4235
Cuniculus_paca,-47.7846,-22.4184
Cuniculus_paca,-47.8912,-22.3885
Cuniculus_paca,-49.5497,-22.2903
Cuniculus_paca,-47.6597,-22.1203
Cuniculus_paca,-47.4258,-21.9961
Cuniculus_paca,-46.88,-21.5903
Cuniculus_paca,-47.4008,-20.5386
Cuniculus_paca,-47.7806,-20.5061
Dasyprocta_azarae,-55.91,-13.05
Dasyprocta_azarae,-57.26,-13.48
Dasyprocta_azarae,-42.54,-14.36
Dasyprocta_azarae,-52.35,-14.67
Dasyprocta_azarae,-52.33,-14.68
Dasyprocta_azarae,-51.71,-17.88
Dasyprocta_azarae,-56.65,-18.98
Dasyprocta_azarae,-57.65,-19.01
Dasyprocta_azarae,-47.78,-20.51
Dasyprocta_azarae,-47.4,-20.54
Dasyprocta_azarae,-51.87,-21.23
Dasyprocta_azarae,-49.95,-21.47
Dasyprocta_azarae,-47.75,-21.55
Dasyprocta_azarae,-47.8,-21.58
Dasyprocta_azarae,-48.1,-21.72
Dasyprocta_azarae,-52.12,-21.76
Dasyprocta_azarae,-52.11,-21.76
Dasyprocta_azarae,-47.87,-21.97
Dasyprocta_azarae,-47.43,-22
Dasyprocta_azarae,-47.71,-22.24
Dasyprocta_azarae,-47.76,-22.42
Dasyprocta_azarae,-46.82,-22.44
Dasyprocta_azarae,-52.17,-22.53
Dasyprocta_azarae,-46.87,-23.17
Dasyprocta_azarae,-45.08,-23.28
Dasyprocta_azarae,-45.68,-23.39
Dasyprocta_azarae,-51.42,-23.42
Dasyprocta_azarae,-45.07,-23.57
Dasyprocta_azarae,-46.74,-23.6
Dasyprocta_azarae,-47.78,-24.05
Dasyprocta_azarae,-47.56,-24.71
Dasyprocta_azarae,-53.42,-27.17
Dasyprocta_azarae,-51.18,-28.23
Dasyprocta_azarae,-42.54,-14.3572
Dasyprocta_azarae,-51.7144,-17.8814
Dasyprocta_azarae,-52.3333,-14.6833
Dasyprocta_azarae,-52.3531,-14.6733
Dasyprocta_azarae,-57.2639,-13.4845
Dasyprocta_azarae,-55.9111,-13.0503
Dasyprocta_azarae,-57.6533,-19.0092
Dasyprocta_azarae,-51.4167,-23.4167
Dasyprocta_azarae,-51.1833,-28.2333
